#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6,16370,1,KJ5LDI,0.89,3,   boost,126.73,96623,398.97,32.48,109.54,35,4.12,4.12,4.13,136.04,0.56,-2.48,76.39,-15.54,16.88,0.6,-0.07,0.32,13.09,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0.9,3,   boost,128.24,96597,401.22,34.73,110.78,35,4.12,4.12,4.13,136.44,0.21,-3.16,75.35,-15.23,16.94,0.6,-0.07,0.32,13.27,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0.91,3,   boost,128.24,96597,401.22,34.73,112.02,35,4.12,4.12,4.13,136.74,-0.22,-4.02,74.31,-15.05,16.63,0.6,-0.06,0.32,13.46,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0.92,3,   boost,127.74,96588,402,35.5,113.26,35,4.12,4.12,4.13,137.14,-0.03,-3.1,74.19,-14.99,16.63,0.6,-0.06,0.33,13.63,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0.93,3,   boost,127.74,96588,402,35.5,114.5,35,4.12,4.12,4.13,137.13,-0.07,-2.78,74.31,-13.77,16.63,0.6,-0.06,0.33,13.8,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0.94,3,   boost,128.74,96568,403.73,37.23,115.75,35,4.12,4.12,4.13,137.21,0.13,-2.39,75.66,-12.79,16.63,0.6,-0.06,0.33,13.96,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0.95,3,   boost,128.74,96568,403.73,37.23,116.99,35,4.12,4.12,4.13,137.29,0.26,-3.22,73.76,-11.87,16.75,0.59,-0.05,0.33,14.11,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0.96,3,   boost,128.74,96559,404.51,38.01,118.23,35,4.12,4.12,4.13,137.36,0,-4.41,73.95,-12.06,16.57,0.59,-0.05,0.33,14.26,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0.97,3,   boost,128.74,96559,404.51,38.01,119.47,35,4.12,4.12,4.13,137.34,-0.41,-4.35,73.52,-11.02,16.51,0.59,-0.05,0.33,14.39,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0.98,3,   boost,127.74,96530,407.02,40.52,120.71,35,4.14,4.13,4.12,137.49,-0.27,-4.81,72.79,-10.41,16.27,0.59,-0.04,0.33,14.53,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0.98,3,   boost,127.74,96530,407.02,40.52,120.71,35,4.14,4.13,4.12,137.49,-0.27,-4.81,72.79,-10.41,16.27,0.59,-0.04,0.33,14.53,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0.98,3,   boost,127.74,96530,407.02,40.52,120.71,35,4.14,4.13,4.12,137.49,-0.27,-4.81,72.79,-10.41,16.27,0.59,-0.04,0.33,14.53,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,27,0,0,27,33,0,0,31,0,29,35,0,0,0,0,0,0,27,0,21,0,0,33,20,0,0,0,26,0,0,0
6,16370,1,KJ5LDI,0.99,3,   boost,128.24,96530,407.02,40.52,121.95,35,4.14,4.13,4.12,137.55,-0.6,-3.74,73.21,-9.25,16.88,0.59,-0.04,0.33,14.65,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1,3,   boost,127.23,96517,408.15,41.65,123.19,35,4.14,4.13,4.12,137.71,-0.72,-3.81,73.82,-8.58,16.63,0.59,-0.04,0.33,14.76,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.01,3,   boost,129.75,96517,408.15,41.65,124.43,35,4.14,4.13,4.12,137.73,0.42,-4.11,72.91,-7.36,16.57,0.59,-0.04,0.33,14.86,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.02,3,   boost,129.25,96504,409.27,42.78,125.67,35,4.14,4.13,4.12,137.34,-0.53,-4.89,72.66,-6.75,16.45,0.59,-0.03,0.33,14.95,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.03,3,   boost,128.74,96504,409.27,42.78,126.91,35,4.14,4.13,4.12,137.55,-0.3,-5.14,73.4,-6.01,16.88,0.59,-0.03,0.33,15.04,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.04,3,   boost,129.25,96490,410.48,43.99,128.16,35,4.14,4.13,4.12,137.83,-1.31,-5.04,75.04,-4.73,16.75,0.59,-0.03,0.33,15.11,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.05,3,   boost,130.25,96490,410.48,43.99,129.4,35,4.14,4.13,4.12,137.93,-0.64,-5.06,73.7,-3.88,16.94,0.59,-0.03,0.33,15.18,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.06,3,   boost,128.24,96477,411.61,45.11,130.64,35,4.14,4.13,4.12,137.93,-1,-4.55,72.6,-2.84,16.69,0.59,-0.02,0.33,15.23,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.07,3,   boost,127.74,96477,411.61,45.11,131.88,35,4.14,4.13,4.12,137.97,-0.5,-5.05,73.03,-1.74,16.39,0.59,-0.02,0.33,15.27,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.08,3,   boost,128.74,96461,412.99,46.5,133.12,35,4.14,4.13,4.12,138.04,-0.79,-5.52,74.31,-1.19,16.57,0.59,-0.02,0.33,15.31,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.09,3,   boost,128.74,96461,412.99,46.5,134.35,35,4.14,4.13,4.12,138.03,-1.21,-5.68,75.78,0.27,16.45,0.59,-0.01,0.33,15.33,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.1,3,   boost,128.24,96455,413.51,47.02,135.59,35,4.14,4.13,4.12,138.03,-1.14,-5.94,77.18,1.13,16.57,0.59,-0.01,0.34,15.35,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.11,3,   boost,129.75,96455,413.51,47.02,136.83,35,4.14,4.13,4.12,138.14,-1.52,-5.85,77.73,2.22,16.57,0.59,-0.01,0.34,15.35,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.12,3,   boost,128.24,96441,414.73,48.23,138.07,35,4.14,4.13,4.12,138.19,-1.62,-5.29,77.49,3.75,16.51,0.59,0,0.33,15.33,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.13,3,   boost,129.75,96441,414.73,48.23,139.31,35,4.14,4.13,4.12,138.03,-1.16,-5.7,76.33,4.97,17.12,0.59,0,0.33,15.31,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.14,3,   boost,128.24,96411,417.33,50.83,140.55,35,4.14,4.13,4.12,138.09,-1.39,-5.63,76.63,6.19,16.27,0.59,0,0.33,15.27,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.15,3,   boost,130.25,96411,417.33,50.83,141.79,35,4.14,4.13,4.12,137.96,-1.8,-5.83,77.18,7.17,16.57,0.59,0,0.33,15.22,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.16,3,   boost,128.74,96399,418.37,51.87,143.03,35,4.14,4.13,4.12,138.16,-2.08,-5.64,78.58,8.57,16.57,0.59,0.01,0.33,15.16,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.17,3,   boost,128.24,96399,418.37,51.87,144.27,35,4.14,4.13,4.12,138.11,-2.04,-5.7,78.46,9.24,17.18,0.59,0.01,0.33,15.09,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.18,3,   boost,127.74,96379,420.1,53.61,145.51,35,4.14,4.13,4.12,137.98,-2.16,-5.58,79.99,10.28,16.82,0.59,0.01,0.33,15,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.19,3,   boost,128.24,96379,420.1,53.61,146.75,35,4.14,4.13,4.12,137.87,-1.84,-5.5,79.13,11.44,16.69,0.6,0.02,0.33,14.91,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.2,3,   boost,128.24,96377,420.27,53.78,147.98,35,4.14,4.13,4.12,137.82,-2.41,-5.19,78.95,12.72,16.69,0.6,0.02,0.33,14.81,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.21,3,   boost,128.24,96377,420.27,53.78,149.22,35,4.14,4.13,4.12,137.67,-2.43,-5.57,79.2,13.76,16.69,0.6,0.02,0.32,14.69,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.22,3,   boost,128.24,96363,421.49,54.99,150.45,35,4.14,4.13,4.12,137.3,-3.3,-4.55,80.05,14.19,16.69,0.6,0.02,0.32,14.57,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.23,3,   boost,128.24,96363,421.49,54.99,151.69,35,4.14,4.13,4.12,137.39,-2.77,-5.23,80.48,15.1,16.39,0.59,0.03,0.32,14.44,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.24,3,   boost,127.23,96346,422.96,56.47,152.93,35,4.14,4.13,4.12,137.27,-3.1,-5.02,81.27,16.63,16.14,0.6,0.03,0.32,14.29,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.25,3,   boost,128.74,96346,422.96,56.47,154.16,35,4.14,4.13,4.12,136.91,-3.05,-4.59,82.67,17.24,15.96,0.6,0.04,0.32,14.14,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.26,3,   boost,126.23,96346,422.96,56.47,155.39,35,4.14,4.13,4.12,136.85,-3.38,-4.4,84.63,18.03,15.78,0.6,0.04,0.32,13.98,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.27,3,   boost,126.73,96346,422.96,56.47,156.62,35,4.14,4.13,4.12,136.6,-3.08,-4.4,85.85,19.07,15.41,0.6,0.04,0.32,13.8,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.28,3,   boost,127.23,96346,422.96,56.47,157.85,35,4.14,4.13,4.12,136.4,-3.83,-3.99,87.92,19.62,15.17,0.6,0.04,0.31,13.62,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.29,3,   boost,126.73,96337,423.74,57.25,159.08,35,4.14,4.13,4.12,135.98,-4.19,-3.89,89.14,20.47,14.92,0.6,0.05,0.31,13.43,4.13,0,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.3,3,   boost,125.73,96337,423.74,57.25,160.31,35,4.12,4.12,4.13,135.35,-4.1,-3.84,90.61,21.63,14.5,0.6,0.05,0.31,13.23,4.14,0.01,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.3,3,   boost,125.73,96337,423.74,57.25,160.31,35,4.12,4.12,4.13,135.35,-4.1,-3.84,90.61,21.63,14.5,0.6,0.05,0.31,13.23,4.14,0.01,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.31,3,   boost,126.23,96329,424.44,57.94,161.53,35,4.12,4.12,4.13,134.57,-4.6,-3.07,94.15,21.82,14.13,0.61,0.06,0.31,13.03,4.14,0.01,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.32,3,   boost,125.22,96329,424.44,57.94,162.75,35,4.12,4.12,4.13,134.05,-3.91,-3.59,96.22,22.06,13.58,0.61,0.06,0.3,12.82,4.14,0.01,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.33,3,   boost,124.72,96327,424.61,58.11,163.96,35,4.12,4.12,4.13,133.43,-4.86,-2.85,98.36,23.1,12.97,0.61,0.06,0.3,12.6,4.14,0.01,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.34,3,   boost,122.71,96327,424.61,58.11,165.17,35,4.12,4.12,4.13,132.77,-4.58,-3.16,102.82,23.4,12.48,0.61,0.07,0.3,12.38,4.14,0.01,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.35,3,   boost,121.7,96317,425.48,58.98,166.36,35,4.12,4.12,4.13,132.06,-4.94,-2.87,104.95,24.14,12.18,0.61,0.07,0.29,12.15,4.14,0.01,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.36,3,   boost,122.21,96317,425.48,58.98,167.55,35,4.12,4.12,4.13,131.25,-5.32,-2.44,108.31,24.08,11.75,0.61,0.08,0.29,11.92,4.14,0.01,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.37,3,   boost,120.19,96310,426.08,59.59,168.74,35,4.12,4.12,4.13,130.58,-5.48,-2.03,110.08,24.2,11.02,0.61,0.08,0.29,11.68,4.14,0.01,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.38,3,   boost,119.69,96310,426.08,59.59,169.92,35,4.12,4.12,4.13,129.76,-5.52,-1.78,114.29,23.89,9.98,0.61,0.08,0.28,11.45,4.14,0.01,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.39,3,   boost,120.7,96299,427.04,60.54,171.09,35,4.12,4.12,4.13,129.04,-5.52,-1.06,116.73,25.11,9.31,0.61,0.09,0.28,11.2,4.14,0.01,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.4,3,   boost,118.69,96299,427.04,60.54,172.26,35,4.12,4.12,4.13,128.4,-5.42,-1,121.43,23.77,8.94,0.62,0.09,0.28,10.96,4.14,0.01,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.41,3,   boost,118.69,96297,427.21,60.72,173.43,35,4.12,4.12,4.13,127.71,-5.48,-0.88,122.23,24.75,8.51,0.62,0.1,0.27,10.72,4.14,0.01,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.42,3,   boost,118.69,96297,427.21,60.72,174.59,35,4.12,4.12,4.13,127.1,-5.55,-0.88,127.17,24.44,7.54,0.62,0.1,0.27,10.47,4.14,0.01,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.43,3,   boost,117.68,96285,428.25,61.76,175.75,35,4.12,4.12,4.13,126.19,-5.86,-0.48,131.01,23.89,6.93,0.62,0.11,0.27,10.23,4.14,0.01,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
6,16370,1,KJ5LDI,1.44,3,   boost,117.68,96285,428.25,61.76,176.91,35,4.12,4.12,4.13,125.51,-6.19,0.29,134.92,24.87,6.2,0.62,0.11,0.27,9.98,4.14,0.01,0,0,0,1,1,15,33.4986975,-99.3329862,415,2026,5,24,16,29,40,0,0,0,0,0.9,0.5,0.8,0,32,0,0,10,28,0,0,34,0,18,22,0,0,0,0,0,0,23,0,19,0,0,27,18,0,0,0,24,0,0,0
