Year,Month,Day,Time,Flight_Time_(s),Sync,Temperature_(F),Baro_Press_(atm),Baro_Altitude_ASL_(feet),Baro_Altitude_AGL_(feet),Batt_Volts,Apo_Volts,Main_Volts,3rd_Volts,4th_Volts,Velocity_Up,Velocity_DR,Velocity_CR,Inertial_Altitude,Inertial_DR_Position,Inertial_CR_position,Tilt_Angle_(deg),Future_Angle_(deg),Roll_Angle_(deg),Reserved_1,Reserved_2,Reserved_3,Rocket_FER_Hex,Apo_FER_Hex,Main_FER_Hex,3rd_FER_Hex,4th_FER_Hex,Liftoff,Apogee,Press_Increasing,Burnout_Coast,Apo_fired,Main_fired,3rd_fired,4th_fired,Normal_Ascent,Accel_Vel_LE_0,ECI_Vvel_le_0,Tilt Exceeded 90deg,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved
2026,5,24,10:29:43.830,6.56,204,89.3,0.9192,2312.8,1112.9,3.717,3.71,0.02,0.01,0.02,916.0,-115.0,-7.0,2205.0,-249,-10,4.9,5.5,986.0,0,0,0,109,d06,d06,d06,d06,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0
2026,5,24,10:29:43.850,6.58,224,89.3,0.9192,2313.4,1113.5,3.717,3.71,0.02,0.01,0.02,916.0,-115.0,-7.0,2223.0,-251,-10,5.0,5.6,996.0,0,0,0,109,d06,d06,d06,d06,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0
2026,5,24,10:29:43.870,6.60,244,89.3,0.9181,2344.2,1144.3,3.717,3.71,0.02,0.02,0.02,915.0,-115.0,-7.0,2241.0,-253,-10,5.0,5.7,1007.0,0,0,0,109,d06,d06,d06,d06,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0
2026,5,24,10:29:43.890,6.62,14,89.3,0.9181,2344.2,1144.3,3.717,3.71,0.02,0.02,0.02,914.0,-115.0,-7.0,2260.0,-256,-10,5.2,5.8,1017.0,0,0,0,109,d06,d06,d06,d06,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0
2026,5,24,10:29:43.910,6.64,34,89.3,0.9179,2352.5,1152.6,3.716,3.71,0.02,0.02,0.02,913.0,-115.0,-7.0,2278.0,-258,-10,5.4,6.1,1028.0,0,0,0,109,d06,d06,d06,d06,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0
2026,5,24,10:29:43.930,6.66,54,89.3,0.9179,2352.5,1152.6,3.717,3.71,0.02,0.02,0.02,913.0,-115.0,-7.0,2296.0,-260,-10,5.6,6.3,1038.0,0,0,0,109,d06,d06,d06,d06,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0
2026,5,24,10:29:43.950,6.68,74,89.3,0.9180,2348.4,1148.5,3.716,3.71,0.02,0.02,0.02,912.0,-116.0,-7.0,2314.0,-263,-11,5.8,6.6,1049.0,0,0,0,109,d06,d06,d06,d06,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0
2026,5,24,10:29:43.970,6.70,94,89.3,0.9180,2347.8,1147.9,3.717,3.71,0.02,0.02,0.02,911.0,-116.0,-7.0,2333.0,-265,-11,6.0,6.8,1059.0,0,0,0,109,d06,d06,d06,d06,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0
2026,5,24,10:29:43.990,6.72,114,89.3,0.9172,2371.5,1171.6,3.716,3.71,0.02,0.02,0.02,910.0,-116.0,-7.0,2351.0,-267,-11,6.3,7.1,1069.0,0,0,0,109,d06,d06,d06,d06,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0
2026,5,24,10:29:44.010,6.74,134,89.3,0.9172,2371.5,1171.6,3.717,3.71,0.02,0.02,0.02,909.0,-116.0,-7.0,2369.0,-270,-11,6.5,7.3,1080.0,0,0,0,109,d06,d06,d06,d06,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0
2026,5,24,10:29:44.030,6.76,154,89.3,0.9160,2406.6,1206.7,3.717,3.71,0.02,0.02,0.02,908.0,-116.0,-7.0,2387.0,-272,-11,6.7,7.5,1090.0,0,0,0,109,d06,d06,d06,d06,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0
2026,5,24,10:29:44.050,6.78,174,89.3,0.9160,2406.6,1206.7,3.717,3.71,0.02,0.02,0.02,907.0,-116.0,-7.0,2405.0,-274,-11,6.9,7.7,1100.0,0,0,0,109,d06,d06,d06,d06,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0
2026,5,24,10:29:44.070,6.80,194,89.3,0.9146,2449.4,1249.5,3.716,3.71,0.02,0.02,0.02,906.0,-116.0,-7.0,2424.0,-277,-11,7.0,7.9,1110.0,0,0,0,109,d06,d06,d06,d06,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0
2026,5,24,10:29:44.090,6.82,214,89.3,0.9146,2449.4,1249.5,3.716,3.71,0.02,0.02,0.02,905.0,-116.0,-7.0,2442.0,-279,-12,7.2,8.1,1121.0,0,0,0,109,d06,d02,d02,d06,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0
2026,5,24,10:29:44.110,6.84,234,89.3,0.9138,2474.4,1274.5,3.716,3.71,0.02,0.02,0.02,904.0,-116.0,-8.0,2460.0,-281,-12,7.3,8.2,1131.0,0,0,0,109,d06,d02,d02,d06,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0
2026,5,24,10:29:44.130,6.86,4,89.3,0.9138,2474.4,1274.5,3.716,3.71,0.02,0.02,0.02,903.0,-116.0,-8.0,2478.0,-284,-12,7.3,8.3,1141.0,0,0,0,109,d06,d02,d02,d06,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0
2026,5,24,10:29:44.150,6.88,24,89.3,0.9122,2520.2,1320.3,3.716,3.71,0.02,0.02,0.02,902.0,-116.0,-8.0,2496.0,-286,-12,7.4,8.3,1151.0,0,0,0,109,d06,d02,d02,d06,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0
2026,5,24,10:29:44.170,6.90,44,89.3,0.9122,2519.7,1319.7,3.717,3.71,0.02,0.02,0.02,901.0,-116.0,-8.0,2514.0,-288,-12,7.4,8.4,1162.0,0,0,0,109,d06,d02,d02,d06,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0
2026,5,24,10:29:44.190,6.92,64,89.3,0.9107,2566.8,1366.9,3.716,3.71,0.02,0.02,0.02,900.0,-116.0,-8.0,2532.0,-291,-12,7.4,8.4,1172.0,0,0,0,109,d06,d02,d02,d06,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0
2026,5,24,10:29:44.210,6.94,84,89.3,0.9106,2567.4,1367.5,3.716,3.71,0.02,0.02,0.02,899.0,-116.0,-8.0,2550.0,-293,-13,7.3,8.3,1182.0,0,0,0,109,d06,d02,d02,d06,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0
2026,5,24,10:29:44.230,6.96,104,89.3,0.9095,2601.4,1401.5,3.717,3.71,0.02,0.02,0.02,898.0,-116.0,-8.0,2568.0,-295,-13,7.2,8.2,1192.0,0,0,0,109,d06,d02,d02,d06,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0
2026,5,24,10:29:44.250,6.98,124,89.3,0.9095,2601.4,1401.5,3.716,3.71,0.02,0.02,0.02,897.0,-116.0,-9.0,2586.0,-298,-13,7.1,8.1,1202.0,0,0,0,109,d06,d02,d02,d06,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0
